Running: Aha-floor-Qwen3.5-4B  (aha_beta=4.0, floor_alpha=0.1)
[36m(TaskRunner pid=949573)[0m wandb: ⭐️ View project at https://wandb.ai/nkw3mr-university-of-virginia/Vision-OPD-StateAdaptive
[36m(TaskRunner pid=949573)[0m wandb: 🚀 View run at https://wandb.ai/nkw3mr-university-of-virginia/Vision-OPD-StateAdaptive/runs/fmupcm6l
[36m(TaskRunner pid=949573)[0m wandb: Detected [openai] in use.
[36m(TaskRunner pid=949573)[0m wandb: Use W&B Weave for improved LLM call tracing. Install Weave with `pip install weave` then add `import weave` to the top of your script.
[36m(TaskRunner pid=949573)[0m wandb: For more information, check out the docs at: https://weave-docs.wandb.ai/
[36m(TaskRunner pid=949573)[0m Training Progress:   0%|          | 0/41 [00:00<?, ?it/s]
[36m(AgentLoopWorker pid=89693)[0m W0908 04:13:06.024000 89693 site-packages/torch/utils/cpp_extension.py:118] No CUDA runtime is found, using CUDA_HOME='/apps/software/standard/core/cuda/12.8.0'
[36m(vLLMHttpServer pid=995601)[0m The argument `trust_remote_code` is to be used with Auto classes. It has no effect here and is ignored.[32m [repeated 3x across cluster][0m
[36m(vLLMHttpServer pid=995601)[0m `layer_type_validation` is deprecated and will be removed in v5.20. Use `PreTrainedConfig.validate_layer_type` instead[32m [repeated 9x across cluster][0m
[36m(WorkerDict pid=961243)[0m /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/verl/utils/device.py:134: FutureWarning: torch.cuda._set_allocator_settings is deprecated. Use torch._C._accelerator_setAllocatorSettings instead.
[36m(WorkerDict pid=961243)[0m   torch.cuda.memory._set_allocator_settings(f"expandable_segments:{enable}")
[36m(AgentLoopWorker pid=89703)[0m Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
[36m(AgentLoopWorker pid=89679)[0m Keyword argument `video_metadatas` is not a valid argument for this processor and will be ignored.
[36m(AgentLoopWorker pid=89694)[0m W0908 04:13:06.164000 89694 site-packages/torch/utils/cpp_extension.py:118] No CUDA runtime is found, using CUDA_HOME='/apps/software/standard/core/cuda/12.8.0'[32m [repeated 7x across cluster][0m
[36m(AgentLoopWorker pid=89679)[0m Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.[32m [repeated 7x across cluster][0m
[36m(TaskRunner pid=949573)[0m Training Progress:   2%|▏         | 1/41 [03:08<2:05:50, 188.77s/it]
[36m(AgentLoopWorker pid=89684)[0m Keyword argument `video_metadatas` is not a valid argument for this processor and will be ignored.[32m [repeated 7x across cluster][0m
[36m(TaskRunner pid=949573)[0m Training Progress:   5%|▍         | 2/41 [05:28<1:43:56, 159.91s/it]
[36m(vLLMHttpServer pid=995618)[0m WARNING 09-08 04:11:44 [vllm.py:743] Async scheduling will be disabled because it is not supported with the `<class 'verl.workers.rollout.vllm_rollout.vllm_async_server.ExternalZeroMQDistributedExecutor'>` distributed executor backend (only `mp`, `uni`, and `external_launcher` are supported).
[36m(WorkerDict pid=961244)[0m WARNING 09-08 04:12:03 [worker_base.py:287] Missing `shared_worker_lock` argument from executor. This argument is needed for mm_processor_cache_type='shm'.
[36m(vLLMHttpServer pid=995601)[0m WARNING 09-08 04:11:54 [system_utils.py:152] We must use the `spawn` multiprocessing start method. Overriding VLLM_WORKER_MULTIPROC_METHOD to 'spawn'. See https://docs.vllm.ai/en/latest/usage/troubleshooting.html#python-multiprocessing for more information. Reasons: In a Ray actor and can only be spawned
[36m(vLLMHttpServer pid=995618)[0m WARNING 09-08 04:12:48 [api_router.py:30] LoRA dynamic loading & unloading is enabled in the API server. This should ONLY be used for local development!
[36m(WorkerDict pid=961243)[0m WARNING 09-08 04:12:03 [worker_base.py:287] Missing `shared_worker_lock` argument from executor. This argument is needed for mm_processor_cache_type='shm'.
[36m(vLLMHttpServer pid=995618)[0m WARNING 09-08 04:12:48 [model.py:1376] Default vLLM sampling parameters have been overridden by the model's `generation_config.json`: `{'repetition_penalty': 1.0, 'temperature': 1.0, 'top_k': -1, 'top_p': 1, 'max_tokens': 1024}`. If this is not intended, please relaunch vLLM instance with `--generation-config vllm`.
[36m(TaskRunner pid=949573)[0m AgentLoopManager: ['10.250.133.122:45979', '10.250.133.122:40705']
[36m(vLLMHttpServer pid=995601)[0m WARNING 09-08 04:12:48 [api_router.py:30] LoRA dynamic loading & unloading is enabled in the API server. This should ONLY be used for local development!
[36m(vLLMHttpServer pid=995601)[0m WARNING 09-08 04:12:48 [model.py:1376] Default vLLM sampling parameters have been overridden by the model's `generation_config.json`: `{'repetition_penalty': 1.0, 'temperature': 1.0, 'top_k': -1, 'top_p': 1, 'max_tokens': 1024}`. If this is not intended, please relaunch vLLM instance with `--generation-config vllm`.
[36m(TaskRunner pid=949573)[0m Saving tensorboard log to tensorboard_log/Vision-OPD-StateAdaptive/Aha-floor-Qwen3.5-4B.
[36m(TaskRunner pid=949573)[0m Checkpoint tracker file does not exist: /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/checkpoints/Aha-floor-Qwen3.5-4B/latest_checkpointed_iteration.txt
[36m(TaskRunner pid=949573)[0m Training from scratch
[36m(AgentLoopWorker pid=89703)[0m Using dataset class: RLHFDataset
[36m(vLLMHttpServer pid=995601)[0m WARNING 09-08 04:13:13 [input_processor.py:227] Passing raw prompts to InputProcessor is deprecated and will be removed in v0.18. You should instead pass the outputs of Renderer.render_cmpl() or Renderer.render_chat().
[36m(TaskRunner pid=949573)[0m Dumped generations to /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/rollouts/Aha-floor-Qwen3.5-4B/1.jsonl
[36m(TaskRunner pid=949573)[0m step:1 - global_seqlen/min:185495 - global_seqlen/max:191770 - global_seqlen/minmax_diff:6275 - global_seqlen/balanced_min:188621 - global_seqlen/balanced_max:188644 - global_seqlen/mean:188632.5 - self_distillation/teacher_always_on_fraction:1.0 - self_distillation/teacher_image_swap_fraction:1.0 - self_distillation/policy_fallback_fraction:0.0 - self_distillation/grpo_fallback_count:0.0 - rollout_corr/rollout_is_mean:1.0 - rollout_corr/rollout_is_ratio_fraction_high:0.0 - rollout_corr/rollout_is_ratio_fraction_low:0.0 - rollout_corr/rollout_is_max:1.0 - rollout_corr/rollout_is_min:1.0 - rollout_corr/rollout_is_std:0.0 - rollout_corr/rollout_is_eff_sample_size:1.0 - rollout_corr/rollout_is_seq_mean:1.0 - rollout_corr/rollout_is_seq_std:0.0 - rollout_corr/rollout_is_seq_max:1.0 - rollout_corr/rollout_is_seq_min:1.0 - rollout_corr/rollout_is_seq_max_deviation:0.0 - rollout_corr/rollout_is_seq_fraction_high:0.0 - rollout_corr/rollout_is_seq_fraction_low:0.0 - rollout_corr/training_ppl:2.2568801203194786 - rollout_corr/training_log_ppl:0.7807945968473659 - rollout_corr/kl:0.219388787251185 - rollout_corr/k3_kl:0.20210461449973724 - rollout_corr/rollout_ppl:1.7676235612700966 - rollout_corr/rollout_log_ppl:0.5519041909891016 - rollout_corr/log_ppl_diff:0.22889040673480315 - rollout_corr/log_ppl_abs_diff:0.22904754605363398 - rollout_corr/log_ppl_diff_max:0.8581342697143555 - rollout_corr/log_ppl_diff_min:-0.010759860277175903 - rollout_corr/ppl_ratio:1.271295189857483 - rollout_corr/chi2_token:3.275715954163495 - rollout_corr/chi2_seq:-0.9069228233659969 - actor/pg_loss:0.23109581402968615 - actor/kl_loss:0.0 - actor/grpo_loss:0.0 - actor/vopd_loss:0.23109581402968615 - actor/vopd_loss_weighted:0.23109581402968615 - actor/policy_fallback_fraction:0.0 - aha/u_mean:-0.3320436280439882 - aha/u_neg_valley_frac:0.6052093514624763 - aha/floor_clamped_frac:0.6052093514624763 - aha/q_tail_mass:0.0025996721173321613 - aha/argmax_conf:0.8220967650413513 - self_distillation/raw_jsd_token_mean:0.23253977254909627 - self_distillation/weighted_jsd_token_mean:0.23253977254909627 - self_distillation/self_distillation_mask.mean():1.0 - self_distillation/num_distill_tokens:2144.25 - self_distillation/empty_target_batch:0.0 - actor/grad_norm:2.7776403427124023 - timing_s/update_actor/student_forward:15.523707067986834 - timing_s/update_actor/teacher_forward:24.54543220400228 - timing_s/update_actor/teacher_full_forward:0.0 - timing_s/update_actor/teacher_null_forward:19.874232513044262 - timing_s/update_actor/loss_compute:0.021039300991105847 - timing_s/update_actor/backward:38.221204843066516 - timing_s/update_actor/optimizer_step:0.1199061429942958 - timing_s/update_actor/teacher_ema_update:5.4504009312950075e-05 - perf/mfu/actor:0.0 - perf/max_memory_allocated_gb:104.86943912506104 - perf/max_memory_reserved_gb:120.919921875 - perf/cpu_memory_used_gb:236.58896255493164 - actor/lr:0.0 - training/global_step:1 - training/epoch:0 - response_length/mean:189.85546875 - response_length/max:1024.0 - response_length/min:29.0 - response_length/clip_ratio:0.0065104165114462376 - response_length_non_aborted/mean:189.85546875 - response_length_non_aborted/max:1024.0 - response_length_non_aborted/min:29.0 - response_length_non_aborted/clip_ratio:0.0065104165114462376 - response/aborted_ratio:0.0 - prompt_length/mean:301.375 - prompt_length/max:3333.0 - prompt_length/min:121.0 - prompt_length/clip_ratio:0.0 - num_turns/min:2 - num_turns/max:2 - num_turns/mean:2.0 - timing_s/start_profile:8.204299956560135e-05 - timing_s/agent_loop/generate_sequences/min:15.774434312988888 - timing_s/agent_loop/generate_sequences/max:35.409691156994086 - timing_s/agent_loop/generate_sequences/mean:24.640547404721133 - timing_s/agent_loop/tool_calls/min:0.0 - timing_s/agent_loop/tool_calls/max:0.0 - timing_s/agent_loop/tool_calls/mean:0.0 - timing_s/agent_loop/slowest/generate_sequences:35.409691156994086 - timing_s/agent_loop/slowest/tool_calls:0.0 - timing_s/agent_loop/slowest/prompt_length:508 - timing_s/agent_loop/slowest/response_length:1024 - timing_s/gen:52.08015229400189 - timing_s/adv:16.199109993991442 - timing_s/update_actor:119.51769244400202 - timing_s/dump_rollout_generations:0.27814216300612316 - timing_s/step:188.21489479299635 - timing_s/stop_profile:2.424299600534141e-05 - timing_per_token_ms/update_actor:0.31680037226883495 - timing_per_token_ms/adv:0.04293827944280928 - timing_per_token_ms/gen:0.3571806424432092 - perf/total_num_tokens:377265 - perf/time_per_step:188.21489479299635 - perf/throughput:1002.2187681132407
[36m(AgentLoopWorker pid=89684)[0m Using dataset class: RLHFDataset[32m [repeated 7x across cluster][0m
[36m(vLLMHttpServer pid=995618)[0m WARNING 09-08 04:13:13 [input_processor.py:227] Passing raw prompts to InputProcessor is deprecated and will be removed in v0.18. You should instead pass the outputs of Renderer.render_cmpl() or Renderer.render_chat().
[36m(TaskRunner pid=949573)[0m Dumped generations to /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/rollouts/Aha-floor-Qwen3.5-4B/2.jsonl
[36m(TaskRunner pid=949573)[0m step:2 - global_seqlen/min:164447 - global_seqlen/max:173988 - global_seqlen/minmax_diff:9541 - global_seqlen/balanced_min:169215 - global_seqlen/balanced_max:169220 - global_seqlen/mean:169217.5 - self_distillation/teacher_always_on_fraction:1.0 - self_distillation/teacher_image_swap_fraction:1.0 - self_distillation/policy_fallback_fraction:0.0 - self_distillation/grpo_fallback_count:0.0 - rollout_corr/rollout_is_mean:1.0 - rollout_corr/rollout_is_ratio_fraction_high:0.0 - rollout_corr/rollout_is_ratio_fraction_low:0.0 - rollout_corr/rollout_is_max:1.0 - rollout_corr/rollout_is_min:1.0 - rollout_corr/rollout_is_std:0.0 - rollout_corr/rollout_is_eff_sample_size:1.0 - rollout_corr/rollout_is_seq_mean:1.0 - rollout_corr/rollout_is_seq_std:0.0 - rollout_corr/rollout_is_seq_max:1.0 - rollout_corr/rollout_is_seq_min:1.0 - rollout_corr/rollout_is_seq_max_deviation:0.0 - rollout_corr/rollout_is_seq_fraction_high:0.0 - rollout_corr/rollout_is_seq_fraction_low:0.0 - rollout_corr/training_ppl:2.2804567179372235 - rollout_corr/training_log_ppl:0.7955470873463539 - rollout_corr/kl:0.21425410648507456 - rollout_corr/k3_kl:0.20728266743883011 - rollout_corr/rollout_ppl:1.7910063747436769 - rollout_corr/rollout_log_ppl:0.5652782421919607 - rollout_corr/log_ppl_diff:0.23026884347200394 - rollout_corr/log_ppl_abs_diff:0.23047348688687047 - rollout_corr/log_ppl_diff_max:0.9006673097610474 - rollout_corr/log_ppl_diff_min:-0.00791478157043457 - rollout_corr/ppl_ratio:1.2728187403371258 - rollout_corr/chi2_token:5.4551090790379435 - rollout_corr/chi2_seq:-0.9045374297326612 - actor/pg_loss:0.22844934717674428 - actor/kl_loss:0.0 - actor/grpo_loss:0.0 - actor/vopd_loss:0.22844934717674428 - actor/vopd_loss_weighted:0.22844934717674428 - actor/policy_fallback_fraction:0.0 - aha/u_mean:-0.3657656021175846 - aha/u_neg_valley_frac:0.621762466046118 - aha/floor_clamped_frac:0.621762466046118 - aha/q_tail_mass:0.0023425583626263805 - aha/argmax_conf:0.8129626512527466 - self_distillation/raw_jsd_token_mean:0.22814366557905752 - self_distillation/weighted_jsd_token_mean:0.22814366557905752 - self_distillation/self_distillation_mask.mean():1.0 - self_distillation/num_distill_tokens:2358.241935483871 - self_distillation/empty_target_batch:0.0 - actor/grad_norm:1.4246309995651245 - timing_s/update_actor/student_forward:12.836076899984619 - timing_s/update_actor/teacher_forward:17.77961157099344 - timing_s/update_actor/teacher_full_forward:0.0 - timing_s/update_actor/teacher_null_forward:18.053141633979976 - timing_s/update_actor/loss_compute:0.01850424296571873 - timing_s/update_actor/backward:33.392491174003226 - timing_s/update_actor/optimizer_step:0.086466605993337 - timing_s/update_actor/teacher_ema_update:5.7689001550897956e-05 - perf/mfu/actor:0.0 - perf/max_memory_allocated_gb:119.86335134506226 - perf/max_memory_reserved_gb:137.07421875 - perf/cpu_memory_used_gb:309.9085273742676 - actor/lr:2e-07 - training/global_step:2 - training/epoch:0 - response_length/mean:190.37890625 - response_length/max:1024.0 - response_length/min:37.0 - response_length/clip_ratio:0.0013020833721384406 - response_length_non_aborted/mean:190.37890625 - response_length_non_aborted/max:1024.0 - response_length_non_aborted/min:37.0 - response_length_non_aborted/clip_ratio:0.0013020833721384406 - response/aborted_ratio:0.0 - prompt_length/mean:250.2916717529297 - prompt_length/max:791.0 - prompt_length/min:100.0 - prompt_length/clip_ratio:0.0 - num_turns/min:2 - num_turns/max:2 - num_turns/mean:2.0 - timing_s/start_profile:2.4273002054542303e-05 - timing_s/agent_loop/generate_sequences/min:6.833824246001313 - timing_s/agent_loop/generate_sequences/max:25.06620716000907 - timing_s/agent_loop/generate_sequences/mean:14.473706143502588 - timing_s/agent_loop/tool_calls/min:0.0 - timing_s/agent_loop/tool_calls/max:0.0 - timing_s/agent_loop/tool_calls/mean:0.0 - timing_s/agent_loop/slowest/generate_sequences:25.06620716000907 - timing_s/agent_loop/slowest/tool_calls:0.0 - timing_s/agent_loop/slowest/prompt_length:335 - timing_s/agent_loop/slowes[36m(TaskRunner pid=949573)[0m Training Progress:   7%|▋         | 3/41 [08:06<1:40:48, 159.18s/it]
[36m(TaskRunner pid=949573)[0m Training Progress:  10%|▉         | 4/41 [10:28<1:33:49, 152.16s/it]
t/response_length:1024 - timing_s/gen:32.689591536007356 - timing_s/adv:13.142351104004774 - timing_s/update_actor:93.37941567700182 - timing_s/dump_rollout_generations:0.3139890130114509 - timing_s/step:139.6342393859959 - timing_s/stop_profile:2.3542001144960523e-05 - timing_per_token_ms/update_actor:0.2759153624093306 - timing_per_token_ms/adv:0.038832718554537134 - timing_per_token_ms/gen:0.22357819545730045 - perf/total_num_tokens:338435 - perf/time_per_step:139.6342393859959 - perf/throughput:1211.8625112586178
[36m(TaskRunner pid=949573)[0m Dumped generations to /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/rollouts/Aha-floor-Qwen3.5-4B/3.jsonl
[36m(TaskRunner pid=949573)[0m step:3 - global_seqlen/min:176335 - global_seqlen/max:205981 - global_seqlen/minmax_diff:29646 - global_seqlen/balanced_min:191151 - global_seqlen/balanced_max:191165 - global_seqlen/mean:191158.0 - self_distillation/teacher_always_on_fraction:1.0 - self_distillation/teacher_image_swap_fraction:1.0 - self_distillation/policy_fallback_fraction:0.0 - self_distillation/grpo_fallback_count:0.0 - rollout_corr/rollout_is_mean:1.0 - rollout_corr/rollout_is_ratio_fraction_high:0.0 - rollout_corr/rollout_is_ratio_fraction_low:0.0 - rollout_corr/rollout_is_max:1.0 - rollout_corr/rollout_is_min:1.0 - rollout_corr/rollout_is_std:0.0 - rollout_corr/rollout_is_eff_sample_size:1.0 - rollout_corr/rollout_is_seq_mean:1.0 - rollout_corr/rollout_is_seq_std:0.0 - rollout_corr/rollout_is_seq_max:1.0 - rollout_corr/rollout_is_seq_min:1.0 - rollout_corr/rollout_is_seq_max_deviation:0.0 - rollout_corr/rollout_is_seq_fraction_high:0.0 - rollout_corr/rollout_is_seq_fraction_low:0.0 - rollout_corr/training_ppl:2.2414759117014267 - rollout_corr/training_log_ppl:0.7689089792616227 - rollout_corr/kl:0.2112177360583754 - rollout_corr/k3_kl:0.2149946554837858 - rollout_corr/rollout_ppl:1.7693116419455586 - rollout_corr/rollout_log_ppl:0.5451813809135381 - rollout_corr/log_ppl_diff:0.22372759900548878 - rollout_corr/log_ppl_abs_diff:0.22408866816583803 - rollout_corr/log_ppl_diff_max:0.8460091352462769 - rollout_corr/log_ppl_diff_min:-0.016582727432250977 - rollout_corr/ppl_ratio:1.2642826998935026 - rollout_corr/chi2_token:20.589526106329526 - rollout_corr/chi2_seq:-0.8670340206693201 - actor/pg_loss:0.23001942438228679 - actor/kl_loss:0.0 - actor/grpo_loss:0.0 - actor/vopd_loss:0.23001942438228679 - actor/vopd_loss_weighted:0.23001942438228679 - actor/policy_fallback_fraction:0.0 - aha/u_mean:-0.3516877948799554 - aha/u_neg_valley_frac:0.615659270216437 - aha/floor_clamped_frac:0.615659270216437 - aha/q_tail_mass:0.002436420218573938 - aha/argmax_conf:0.8134913444519043 - self_distillation/raw_jsd_token_mean:0.23096603900194168 - self_distillation/weighted_jsd_token_mean:0.23096603900194168 - self_distillation/self_distillation_mask.mean():1.0 - self_distillation/num_distill_tokens:2387.1176470588234 - self_distillation/empty_target_batch:0.0 - actor/grad_norm:1.2709320783615112 - timing_s/update_actor/student_forward:14.574472499996773 - timing_s/update_actor/teacher_forward:21.205759278978803 - timing_s/update_actor/teacher_full_forward:0.0 - timing_s/update_actor/teacher_null_forward:21.943628311069915 - timing_s/update_actor/loss_compute:0.020311137937824242 - timing_s/update_actor/backward:38.98650668202026 - timing_s/update_actor/optimizer_step:0.08731838499079458 - timing_s/update_actor/teacher_ema_update:5.3853989811614156e-05 - perf/mfu/actor:0.0 - perf/max_memory_allocated_gb:121.130624294281 - perf/max_memory_reserved_gb:138.98828125 - perf/cpu_memory_used_gb:316.1266212463379 - actor/lr:4e-07 - training/global_step:3 - training/epoch:0 - response_length/mean:211.359375 - response_length/max:1024.0 - response_length/min:13.0 - response_length/clip_ratio:0.010416666977107525 - response_length_non_aborted/mean:211.359375 - response_length_non_aborted/max:1024.0 - response_length_non_aborted/min:13.0 - response_length_non_aborted/clip_ratio:0.010416666977107525 - response/aborted_ratio:0.0 - prompt_length/mean:286.4479064941406 - prompt_length/max:3327.0 - prompt_length/min:160.0 - prompt_length/clip_ratio:0.0 - num_turns/min:2 - num_turns/max:2 - num_turns/mean:2.0 - timing_s/start_profile:2.0698003936558962e-05 - timing_s/agent_loop/generate_sequences/min:4.4953043590066954 - timing_s/agent_loop/generate_sequences/max:27.991701835999265 - timing_s/agent_loop/generate_sequences/mean:16.104062439461245 - timing_s/agent_loop/tool_calls/min:0.0 - timing_s/agent_loop/tool_calls/max:0.0 - timing_s/agent_loop/tool_calls/mean:0.0 - timing_s/agent_loop/slowest/generate_sequences:27.991701835999265 - timing_s/agent_loop/slowest/tool_calls:0.0 - timing_s/agent_loop/slowest/prompt_length:290 - timing_s/agent_loop/slowest/response_length:1024 - timing_s/gen:36.57244668099156 - timing_s/adv:14.266339682013495 - timing_s/update_actor:107.00158743000065 - timing_s/dump_rollout_generations:0.28951565400348045 - timing_s/step:158.25227815700055 - timing_s/stop_profile:2.3742002667859197e-05 - timing_per_token_ms/update_actor:0.2798773460435887 - timing_per_token_ms/adv:0.03731557058039291 - timing_per_token_ms/gen:0.2253052332433378 - perf/total_num_tokens:382316 - perf/time_per_step:158.25227815700055 - perf/throughput:1207.932057763832
